data1,data2
0x01,0x00ABD3
0x01,0x00B07E
0x01,0x00B50E
0x00,0x00B86A
0x00,0x00BC72
0x00,0x00BEA6
0x00,0x00C21D
0x00,0x00C3A3
0x00,0x00C5FB
0xFF,0x00C7CD
0xFF,0x00C88A
0xFF,0x00CA8C
0xFF,0x00CA1F
0xFF,0x00CB61
0xFF,0x00CAB2
0xFF,0x00CAD0
0xFF,0x00CA0D
0xFF,0x00C93D
0xFF,0x00C870
0xFF,0x00C662
0xFF,0x00C56B
0xFF,0x00C2C2
0xFF,0x00C08E
0xFF,0x00BE33
0xFF,0x00BB83
0xFF,0x00B8AA
0xFF,0x00B5EB
0x00,0x00B286
0x00,0x00AF65
0x01,0x00ABC1
0x01,0x00A892
0x02,0x00A417
0x03,0x00A0CC
0x04,0x009BE9
0x04,0x009823
0x05,0x00937D
0x06,0x008E3B
0x06,0x0089F3
0x07,0x0083DB
0x07,0x007F7A
0x07,0x00791C
0x07,0x007352
0x07,0x006CCA
0x06,0x00667D
0x06,0x005F8A
0x05,0x005895
0x05,0x005114
0x04,0x004A15
0x03,0x0041F3
0x03,0x003B00
0x02,0x003316
0x02,0x002B62
0x02,0x002388
0x02,0x001BF9
0x02,0x001471
0x02,0x000CFC
0x02,0x0005E8
0x02,0xFFFECF
0x03,0xFFF897
0x03,0xFFF14C
0x03,0xFFEC3B
0x04,0xFFE5AC
0x04,0xFFE0A5
0x05,0xFFDBA4
0x05,0xFFD74A
0x05,0xFFD309
0x06,0xFFCEED
0x06,0xFFCB72
0x06,0xFFC822
0x05,0xFFC523
0x05,0xFFC21A
0x05,0xFFBF86
0x04,0xFFBD1B
0x04,0xFFBAC3
0x03,0xFFB87B
0x03,0xFFB695
0x02,0xFFB521
0x01,0xFFB2CF
0x01,0xFFB29D
0x00,0xFFB123
0xFF,0xFFB135
0xFE,0xFFB085
0xFE,0xFFB1E4
0xFD,0xFFB1B2
0xFC,0xFFB444
0xFC,0xFFB570
0xFB,0xFFB8CB
0xFB,0xFFBBC6
0xFA,0xFFC03A
0xFA,0xFFC3DC
0xF9,0xFFC9BC
0xF9,0xFFCE6B
0xF9,0xFFD53A
0xF9,0xFFDAD1
0xF8,0xFFE231
0xF8,0xFFE881
0xF8,0xFFF075
0xF8,0xFFF6C3
0xF8,0xFFFE2D
0xF8,0x000481
0xF8,0x000B76
0xF8,0x00119A
0xF9,0x00175C
0xF9,0x001CBD
0xF9,0x002231
0xFA,0x002635
0xFA,0x002ADE
0xFB,0x002E81
0xFC,0x0031F5
0xFC,0x00359E
0xFD,0x00385B
0xFE,0x003BA0
0xFF,0x003E5B
0x00,0x004124
0x00,0x0043C1
0x01,0x00468B
0x02,0x004978
0x02,0x004BF1
0x02,0x004F8E
0x02,0x0051A6
0x02,0x005578
0x02,0x005805
0x02,0x005B3E
0x01,0x005E0D
0x01,0x006146
0x00,0x0063CB
0x00,0x00673A
0xFF,0x0069C9
0xFE,0x006CAC
0xFE,0x006E7F
0xFD,0x0070E2
0xFD,0x00724F
0xFD,0x007316
0xFD,0x0073D9
0xFD,0x0073E3
0xFE,0x007382
0xFE,0x007296
0xFF,0x00719F
0xFF,0x006F32
0x00,0x006CF0
0x01,0x006A49
0x01,0x006730
0x02,0x00646B
0x02,0x006112
0x02,0x005E03
0x02,0x005A7B
0x02,0x0056CA
0x02,0x0053C5
0x01,0x005041
0x01,0x004CF0
0x00,0x0049EB
0x00,0x0046E4
0xFF,0x00437E
0xFF,0x0040AF
0xFE,0x003DF1
0xFE,0x003B06
0xFE,0x00386F
0xFE,0x0035CD
0xFE,0x00335E
0xFE,0x0030E6
0xFF,0x002E6F
0xFF,0x002B98
0x00,0x002922
0x01,0x002625
0x01,0x002354
0x02,0x001F9A
0x03,0x001CEE
0x03,0x00191C
0x04,0x00157C
0x04,0x0011C0
0x04,0x000E3F
0x04,0x000A0F
0x04,0x0006BD
0x04,0x0002A3
0x03,0xFFFEEB
0x02,0xFFFB72
0x02,0xFFF802
0x01,0xFFF457
0x00,0xFFF1AE
0x00,0xFFEE89
0xFF,0xFFECE1
0xFF,0xFFE9F8
0xFE,0xFFE903
0xFE,0xFFE728
0xFE,0xFFE798
0xFE,0xFFE69D
0xFE,0xFFE736
0xFE,0xFFE784
0xFF,0xFFE9AA
0xFF,0xFFEA7F
0xFF,0xFFED1E
0xFF,0xFFEF01
0x00,0xFFF297
0x00,0xFFF5EC
0x00,0xFFF8D3
0xFF,0xFFFCF7
0xFF,0x0000E9
0xFF,0x000538
0xFE,0x0009D4
0xFD,0x000E61
0xFD,0x0012A3
0xFC,0x00175C
0xFB,0x001BB4
0xFA,0x001FFB
0xF9,0x00242D
0xF8,0x002873
0xF8,0x002B92
0xF7,0x002F44
0xF7,0x00329F
0xF7,0x003586
0xF7,0x003805
0xF7,0x003A49
0xF8,0x003CA3
0xF9,0x003E4D
0xF9,0x003F8A
0xFA,0x00419A
0xFB,0x004219
0xFD,0x00434E
0xFE,0x0043C9
0xFF,0x0044B9
0x00,0x004520
0x01,0x0045EB
0x01,0x0045D5
0x02,0x0045FD
0x03,0x0046FA
0x03,0x004669
0x03,0x004734
0x03,0x004700
0x03,0x004790
0x02,0x004790
0x02,0x00471E
0x01,0x0046CC
0x01,0x004667
0x00,0x004534
0xFF,0x004417
0xFF,0x0042F0
0xFE,0x0040D8
0xFE,0x003EC8
0xFD,0x003CB1
0xFD,0x003A43
0xFD,0x0037FD
0xFD,0x003596
0xFD,0x00334C
0xFD,0x00309D
0xFD,0x002EA5
0xFE,0x002C45
0xFE,0x002ABD
0xFF,0x002863
0xFF,0x002798
0x00,0x002651
0x00,0x0025E5
0x01,0x00251A
0x01,0x002548
0x02,0x002560
0x02,0x0025CC
0x02,0x0026B5
0x02,0x0027F1
0x02,0x00292E
0x02,0x002AF2
0x02,0x002D7C
0x01,0x002F5C
0x01,0x0032A5
0x00,0x00356A
0x00,0x003861
0xFF,0x003BF3
0xFE,0x003F84
0xFD,0x004299
0xFC,0x0046B5
0xFC,0x004A39
0xFB,0x004E3F
0xFB,0x0051A4
0xFA,0x005605
0xFA,0x0059BF
0xFA,0x005D7C
0xFA,0x0061B7
0xFA,0x00658C
0xFB,0x0069B7
0xFB,0x006DD9
0xFC,0x007217
0xFD,0x0076AA
0xFE,0x007B0C
0xFE,0x007F46
0xFF,0x0083A3
0x00,0x008873
0x01,0x008C63
0x02,0x0090B0
0x02,0x0094A0
0x02,0x00979D
0x03,0x009AE8
0x02,0x009CFA
0x02,0x009F14
0x02,0x00A0F0
0x01,0x00A1A3
0x01,0x00A20F
0x00,0x00A17F
0xFF,0x00A094
0xFE,0x009EF8
0xFD,0x009C3F
0xFC,0x009950
0xFB,0x00957B
0xFB,0x009187
0xFA,0x008C61
0xFA,0x00876C
0xFA,0x008174
0xF9,0x007B85
0xF9,0x0074CC
0xFA,0x006E53
0xFA,0x006762
0xFA,0x00600F
0xFA,0x005897
0xFB,0x00512A
0xFB,0x004946
0xFB,0x004152
0xFB,0x0038D8
0xFC,0x003047
0xFC,0x0027C0
0xFC,0x001F60
0xFB,0x00165D
0xFB,0x000DF3
0xFB,0x000516
0xFB,0xFFFD6E
0xFA,0xFFF46B
0xFA,0xFFEC93
0xF9,0xFFE509
0xF9,0xFFDE29
0xF9,0xFFD6FB
0xF9,0xFFD0B7
0xF9,0xFFCAEF
0xF9,0xFFC56E
0xF9,0xFFC0D3
0xF9,0xFFBC4B
0xFA,0xFFB867
0xFB,0xFFB4D7
0xFB,0xFFB0FD
0xFC,0xFFAEBB
0xFD,0xFFAB39
0xFE,0xFFA8D9
0xFF,0xFFA5F4
0x00,0xFFA39A
0x01,0xFFA0ED
0x02,0xFF9E32
0x04,0xFF9C0C
0x04,0xFF9953
0x05,0xFF96F1
0x06,0xFF94EB
0x07,0xFF925E
0x07,0xFF9046
0x07,0xFF8E28
0x08,0xFF8CED
0x08,0xFF8B61
0x08,0xFF8A91
0x07,0xFF8A0E
0x07,0xFF8992
0x07,0xFF8A0E
0x06,0xFF8ABB
0x06,0xFF8C3E
0x05,0xFF8E1C
0x04,0xFF90D5
0x03,0xFF93AC
0x03,0xFF9719
0x02,0xFF9BCE
0x01,0xFF9F90
0x00,0xFFA4CF
0x00,0xFFA966
0xFF,0xFFAFAC
0xFE,0xFFB51B
0xFE,0xFFBAF9
0xFD,0xFFC140
0xFD,0xFFC77A
0xFC,0xFFCD9E
0xFC,0xFFD489
0xFB,0xFFDB26
0xFB,0xFFE261
0xFA,0xFFE8F9
0xFA,0xFFF05D
0xFA,0xFFF78A
0xF9,0xFFFF12
0xF9,0x000726
0xF9,0x000F58
0xF8,0x001833
0xF8,0x002104
0xF8,0x002AD6
0xF8,0x003497
0xF8,0x003EBD
0xF8,0x004926
0xF8,0x0053F9
0xF8,0x005F52
0xF8,0x006A2F
0xF8,0x007534
0xF8,0x00805B
0xF8,0x008B91
0xF8,0x009688
0xF9,0x00A094
0xF9,0x00AB04
0xFA,0x00B401
0xFA,0x00BD8D
0xFB,0x00C551
0xFB,0x00CC9C
0xFC,0x00D3CB
0xFC,0x00D971
0xFD,0x00DEB8
0xFD,0x00E2C0
0xFE,0x00E632
0xFE,0x00E963
0xFF,0x00EA80
0xFF,0x00EC86
0x00,0x00EBFF
0x00,0x00EC6C
0x01,0x00EAF0
0x01,0x00EA20
0x01,0x00E76B
0x02,0x00E543
0x02,0x00E1CB
0x02,0x00DE46
0x02,0x00D9AF
0x03,0x00D5A5
0x03,0x00D01B
0x03,0x00CB99
0x03,0x00C50E
0x04,0x00BFA3
0x04,0x00B922
0x04,0x00B203
0x04,0x00ABAF
0x05,0x00A45E
0x05,0x009CF8
0x05,0x0095E1
0x05,0x008E19
0x05,0x00868C
0x05,0x007FCD
0x05,0x007752
0x05,0x00709E
0x04,0x0067F1
0x04,0x006110
0x03,0x00589F
0x03,0x00510A
0x02,0x004988
0x01,0x004178
0x01,0x003A83
0x00,0x003261
0xFF,0x002BE3
0xFF,0x00241D
0xFE,0x001E39
0xFE,0x00175E
0xFD,0x001156
0xFD,0x000BCA
0xFC,0x00061D
0xFC,0x0000DF
0xFC,0xFFFC1D
0xFC,0xFFF79C
0xFC,0xFFF3C8
0xFC,0xFFF087
0xFD,0xFFED32
0xFD,0xFFEA51
0xFD,0xFFE808
0xFD,0xFFE60C
0xFD,0xFFE42B
0xFD,0xFFE2E9
0xFD,0xFFE10D
0xFD,0xFFDFDC
0xFD,0xFFDE9D
0xFC,0xFFDD5A
0xFC,0xFFDC59
0xFB,0xFFDB25
0xFB,0xFFD9B4
0xFA,0xFFD8A7
0xFA,0xFFD742
0xF9,0xFFD703
0xF9,0xFFD55C
0xF8,0xFFD51D
0xF8,0xFFD465
0xF8,0xFFD3EA
0xF7,0xFFD3DE
0xF7,0xFFD477
0xF8,0xFFD46B
0xF8,0xFFD5B2
0xF8,0xFFD699
0xF8,0xFFD82B
0xF9,0xFFDA3F
0xF9,0xFFDCCF
0xFA,0xFFDF98
0xFB,0xFFE2D9
0xFC,0xFFE5F8
0xFC,0xFFEA2F
0xFD,0xFFEE43
0xFE,0xFFF299
0xFF,0xFFF6FD
0xFF,0xFFFC45
0x00,0x000011
0x01,0x0005B2
0x01,0x00099A
0x02,0x000EC9
0x03,0x00138C
0x03,0x001877
0x03,0x001CE4
0x04,0x0021DF
0x04,0x0026E2
0x04,0x002B66
0x04,0x0030DE
0x04,0x00358A
0x04,0x003AA3
0x03,0x003FB6
0x03,0x004504
0x02,0x0049F7
0x02,0x004F40
0x01,0x0054D8
0x00,0x005958
0xFF,0x005F1A
0xFF,0x00631E
0xFE,0x0068F6
0xFD,0x006CCA
0xFC,0x007138
0xFC,0x0074CC
0xFC,0x00789C
0xFB,0x007BE9
0xFB,0x007E61
0xFB,0x00803F
0xFB,0x008178
0xFC,0x00821F
0xFC,0x0081DF
0xFD,0x0080E2
0xFE,0x007F70
0xFE,0x007CD0
0xFF,0x00793C
0x00,0x007631
0x01,0x0070CE
0x02,0x006BC3
0x02,0x006572
0x03,0x005EE8
0x03,0x0057BF
0x04,0x00501F
0x04,0x004815
0x05,0x003FB6
0x05,0x00379E
0x05,0x002E3B
0x05,0x00264B
0x05,0x001D18
0x05,0x0014F6
0x05,0x000C21
0x04,0x000504
0x04,0xFFFC51
0x04,0xFFF5FE
0x04,0xFFEE7D
0x03,0xFFE8E3
0x03,0xFFE2A1
0x02,0xFFDDF4
0x02,0xFFD948
0x02,0xFFD5C8
0x01,0xFFD27B
0x01,0xFFD02C
0x01,0xFFCEC9
0x00,0xFFCDD2
0x00,0xFFCDF0
0x00,0xFFCDEA
0x00,0xFFD018
0xFF,0xFFD176
0xFF,0xFFD4A1
0xFF,0xFFD792
0xFF,0xFFDB8E
0xFF,0xFFE00A
0xFF,0xFFE51E
0xFF,0xFFEAB9
0xFF,0xFFF0B7
0xFF,0xFFF6C7
0xFF,0xFFFD76
0xFF,0x000475
0xFF,0x000B84
0xFF,0x001338
0xFF,0x001A75
0xFF,0x002277
0x00,0x002A8B
0x00,0x003259
0x00,0x003A4F
0x00,0x00420F
0x00,0x004A4B
0x00,0x0051D3
0x01,0x00592A
0x01,0x0060E4
0x01,0x006714
0x01,0x006E1B
0x02,0x007429
0x02,0x0079BD
0x02,0x007F3E
0x02,0x0083A7
0x02,0x008841
0x03,0x008BA7
0x03,0x008ED8
0x03,0x0090A6
0x03,0x009245
0x02,0x0092F0
0x02,0x0092FA
0x02,0x0092B8
0x02,0x0090FE
0x01,0x008F66
0x01,0x008D38
0x00,0x0089D9
0x00,0x00867E
0x00,0x008263
0xFF,0x007DF7
0xFF,0x007942
0xFF,0x0073F5
0xFE,0x006EF2
0xFE,0x006942
0xFE,0x00631A
0xFE,0x005D58
0xFE,0x00574E
0xFE,0x005104
0xFF,0x004AC4
0xFF,0x004427
0xFF,0x003DD5
0xFF,0x00377C
0xFF,0x003158
0x00,0x002B7E
0x00,0x0025CA
0x00,0x0020A3
0x00,0x001B3A
0x00,0x0016B9
0x00,0x001251
0x00,0x000E6F
0x00,0x000A99
0x00,0x0007CA
0x00,0x0004BB
0x00,0x00024B
0xFF,0x000069
0xFF,0xFFFEE7
0xFF,0xFFFD50
0xFF,0xFFFC29
0xFF,0xFFFB76
0xFE,0xFFFB05
0xFE,0xFFFB18
0xFE,0xFFFB26
0xFD,0xFFFBAA
0xFD,0xFFFC7D
0xFD,0xFFFD58
0xFD,0xFFFE6B
0xFD,0xFFFFFA
0xFC,0x00023B
0xFC,0x0003C2
0xFC,0x0006BD
0xFC,0x000960
0xFC,0x000CDF
0xFC,0x000FB4
0xFC,0x001437
0xFC,0x001784
0xFC,0x001CD9
0xFD,0x0020B7
0xFD,0x0025A8
0xFD,0x002A73
0xFE,0x002F84
0xFE,0x003497
0xFF,0x0039AC
0xFF,0x003F32
0x00,0x0043DF
0x00,0x004936
0x00,0x004DC1
0x01,0x0052D6
0x01,0x005726
0x01,0x005B12
0x02,0x005F16
0x02,0x006257
0x02,0x006540
0x02,0x006744
0x02,0x0069DD
0x02,0x006BAD
0x02,0x006CE4
0x02,0x006DE5
0x02,0x006E67
0x02,0x006E79
0x02,0x006E15
0x01,0x006D3E
0x01,0x006BFF
0x01,0x006A17
0x01,0x00687D
0x01,0x00660B
0x01,0x006392
0x01,0x006053
0x01,0x005CD8
0x01,0x005906
0x01,0x00552E
0x02,0x00512A
0x02,0x004D2E
0x02,0x0048F4
0x02,0x00446F
0x02,0x004029
0x02,0x003BEB
0x01,0x003780
0x01,0x0033CF
0x01,0x002F72
0x00,0x002B66
0x00,0x0027B8
0xFF,0x0023BA
0xFE,0x002061
0xFD,0x001CCD
0xFC,0x0019B6
0xFB,0x00163D
0xFA,0x00135C
0xF9,0x0010BF
0xF8,0x000E15
0xF7,0x000B1C
0xF6,0x0008E1
0xF6,0x000663
0xF5,0x00045D
0xF5,0x0001E2
0xF6,0xFFFF64
0xF6,0xFFFD14
0xF7,0xFFFADF
0xF8,0xFFF8B7
0xF9,0xFFF64D
0xFA,0xFFF47B
0xFC,0xFFF219
0xFD,0xFFF08B
0xFF,0xFFEDF4
0x00,0xFFEC4B
0x01,0xFFE9BA
0x02,0xFFE7C6
0x02,0xFFE5F2
0x02,0xFFE3B6
0x03,0xFFE152
0x02,0xFFDF94
0x02,0xFFDDA4
0x01,0xFFDBFA
0x00,0xFFD9F4
0xFF,0xFFD887
0xFE,0xFFD685
0xFD,0xFFD54A
0xFC,0xFFD3A6
0xFB,0xFFD2A3
0xFA,0xFFD18A
0xF9,0xFFD0C5
0xF9,0xFFCFF4
0xF9,0xFFCF52
0xF9,0xFFCFC8
0xFA,0xFFD067
0xFB,0xFFD0D9
0xFC,0xFFD239
0xFD,0xFFD38E
0xFE,0xFFD5F8
0xFF,0xFFD7E6
0x00,0xFFDB5C
0x01,0xFFDE9B
0x02,0xFFE271
0x02,0xFFE722
0x03,0xFFEBDE
0x03,0xFFF122
0x03,0xFFF6B9
0x03,0xFFFCFD
0x02,0x0003FA
0x02,0x000AAB
0x01,0x001205
0x00,0x001998
0xFF,0x002122
0xFE,0x0028D1
0xFD,0x0030C5
0xFC,0x00387B
0xFB,0x004057
0xFB,0x0047B2
0xFA,0x004F7C
0xFA,0x005671
0xFA,0x005D22
0xFA,0x006431
0xFA,0x006A69
0xFB,0x00707F
0xFB,0x007588
0xFC,0x007A73
0xFC,0x007F1E
0xFD,0x008381
0xFD,0x008766
0xFE,0x008AC2
0xFE,0x008DD5
0xFF,0x00911A
0xFF,0x009350
0xFF,0x0095C5
0xFF,0x009890
0xFF,0x0099D5
0xFF,0x009BE5
0xFF,0x009D73
0xFF,0x009F42
0xFF,0x009FF9
0xFF,0x00A16F
0xFF,0x00A28A
0x00,0x00A365
0x00,0x00A3D5
0x00,0x00A4A8
0x00,0x00A4C8
0x01,0x00A50A
0x01,0x00A55B
0x02,0x00A478
0x02,0x00A4D2
0x03,0x00A3CB
0x03,0x00A330
0x03,0x00A209
0x03,0x00A108
0x03,0x009F04
0x03,0x009DB9
0x03,0x009B38
0x02,0x009924
0x02,0x0096C8
0x01,0x009389
0x01,0x0090A8
0x00,0x008D2A
0xFF,0x008A3B
0xFF,0x008686
0xFE,0x0082C0
0xFE,0x007F04
0xFE,0x007B48
0xFE,0x007716
0xFE,0x0072F4
0xFE,0x006F18
0xFE,0x006B5C
0xFE,0x006788
0xFF,0x0063D7
0xFF,0x00608B
0xFF,0x005D42
0x00,0x005A41
0x00,0x0056DA
0x00,0x0054B0
0x00,0x0051D9
0x00,0x004F8E
0xFF,0x004D20
0xFF,0x004AEC
0xFE,0x004956
0xFE,0x0046AB
0xFD,0x0044D4
0xFC,0x0042B5
0xFB,0x004106
0xFB,0x003E21
0xFA,0x003C85
0xFA,0x0039B6
0xF9,0x0036F8
0xF9,0x00344B
0xF9,0x003124
0xFA,0x002DCA
0xFA,0x002ABD
0xFB,0x00272E
0xFB,0x002346
0xFC,0x001F24
0xFD,0x001B1C
0xFE,0x00167B
0xFE,0x00120F
0xFF,0x000D2A
0x00,0x0008ED
0x00,0x0003AC
0x00,0xFFFF30
0x00,0xFFFA4D
0x00,0xFFF5F6
0x00,0xFFF0FB
0xFF,0xFFEC63
0xFF,0xFFE7D4
0xFE,0xFFE376
0xFD,0xFFDF1B
0xFD,0xFFDBAA
0xFC,0xFFD6FB
0xFC,0xFFD370
0xFC,0xFFCFBA
0xFC,0xFFCC99
0xFC,0xFFC8C1
0xFC,0xFFC596
0xFD,0xFFC291
0xFD,0xFFBFD8
0xFE,0xFFBCD1
0xFF,0xFFBA0A
0x00,0xFFB762
0x01,0xFFB584
0x02,0xFFB2F9
0x03,0xFFB1CE
0x04,0xFFAFEC
0x05,0xFFAF4B
0x06,0xFFADB6
0x06,0xFFAE8F
0x07,0xFFADEE
0x07,0xFFAFAC
0x07,0xFFB0DB
0x06,0xFFB35A
0x06,0xFFB683
0x05,0xFFB9A2
0x05,0xFFBE55
0x04,0xFFC386
0x03,0xFFC968
0x02,0xFFCF5C
0x02,0xFFD6C7
0x01,0xFFDE14
0x01,0xFFE606
0x01,0xFFEE33
0x01,0xFFF663
0x01,0xFFFEB7
0x01,0x0006F7
0x01,0x000EF6
0x02,0x001724
0x03,0x001EC7
0x03,0x002590
0x04,0x002CE2
0x05,0x0032DE
0x05,0x00395A
0x06,0x003EE4
0x06,0x004419
0x06,0x004984
0x06,0x004E37
0x06,0x00536E
0x06,0x00579C
0x05,0x005C17
0x04,0x006071
0x03,0x006461
0x02,0x0068B2
0x00,0x006CD2
0xFF,0x007102
0xFD,0x00752C
0xFC,0x0078DC
0xFB,0x007D2E
0xFA,0x008051
0xF9,0x008399
0xF8,0x00872E
0xF8,0x008993
0xF8,0x008C15
0xF8,0x008D3E
0xF9,0x008ECE
0xFA,0x008F46
0xFB,0x008F1A
0xFC,0x008E8A
0xFE,0x008DD3
0xFF,0x008C21
0x01,0x0089F3
0x03,0x0087E1
0x04,0x00852E
0x06,0x008235
0x07,0x007ED6
0x08,0x007C01
0x09,0x00780D
0x0A,0x007550
0x0A,0x00717C
0x0A,0x006E9A
0x09,0x006B14
0x08,0x00689E
0x07,0x006558
0x06,0x006229
0x04,0x005FD1
0x03,0x005CE2
0x01,0x005A67
0xFF,0x005774
0xFE,0x00556C
0xFC,0x0052D4
0xFB,0x005097
0xFA,0x004DBD
0xF9,0x004BC5
0xF8,0x0048D8
0xF8,0x0046C0
0xF7,0x0043D1
0xF7,0x00416C
0xF8,0x003E55
0xF8,0x003B62
0xF9,0x003835
0xFA,0x0034E8
0xFA,0x0031D1
0xFB,0x002E61
0xFC,0x002AFA
0xFD,0x002835
0xFF,0x00248B
0x00,0x002154
0x01,0x001E2B
0x01,0x001A85
0x02,0x001724
0x03,0x001374
0x04,0x000F7E
0x04,0x000BB4
0x05,0x0007BA
0x05,0x0003AC
0x06,0xFFFF6C
0x06,0xFFFAEF
0x06,0xFFF6D9
0x06,0xFFF2A1
0x06,0xFFEF24
0x06,0xFFEAA7
0x06,0xFFE772
0x05,0xFFE3A0
0x05,0xFFE0A9
0x05,0xFFDE73
0x04,0xFFDB98
0x04,0xFFDA37
0x04,0xFFD81E
0x03,0xFFD804
0x03,0xFFD75C
0x03,0xFFD7AC
0x03,0xFFD7FC
0x03,0xFFD938
0x02,0xFFDA89
0x02,0xFFDC2F
0x02,0xFFDDF6
0x02,0xFFDFDC
0x02,0xFFE1FA
0x02,0xFFE42D
0x02,0xFFE6B1
0x02,0xFFE8FD
0x02,0xFFEB3C
0x02,0xFFEE3B
0x02,0xFFF0C1
0x01,0xFFF4D7
0x01,0xFFF776
0x01,0xFFFC13
0x00,0x00004B
0x00,0x00055C
0x00,0x000A79
0xFF,0x001023
0xFF,0x0016BB
0xFE,0x001D20
0xFE,0x00245B
0xFE,0x002BF7
0xFD,0x0033B2
0xFD,0x003BED
0xFD,0x0043BC
0xFC,0x004C11
0xFC,0x005445
0xFB,0x005BE3
0xFB,0x006467
0xFB,0x006AEE
0xFB,0x007277
0xFA,0x0077B3
0xFA,0x007E1F
0xFA,0x00829E
0xFB,0x00863B
0xFB,0x008A6D
0xFB,0x008C86
0xFC,0x008F1C
0xFC,0x0090CC
0xFD,0x009233
0xFE,0x00932E
0xFF,0x0093FF
0x00,0x00950C
0x00,0x009496
0x01,0x0095D9
0x02,0x0095C3
0x03,0x009651
0x03,0x0095DF
0x04,0x0095C5
0x04,0x009575
0x05,0x0094C2
0x05,0x009476
0x05,0x009324
0x05,0x00920F
0x05,0x009029
0x05,0x008E7A
0x04,0x008B99
0x04,0x008976
0x04,0x008574
0x04,0x0081F5
0x04,0x007D2A
0x04,0x007847
0x04,0x0072A6
0x04,0x006CD4
0x04,0x006637
0x04,0x005F72
0x04,0x00585D
0x04,0x005156
0x04,0x0049E5
0x04,0x00425D
0x03,0x003B2C
0x03,0x00340D
0x03,0x002D08
0x02,0x00266D
0x02,0x001FF3
0x01,0x001984
0x01,0x0013AA
0x01,0x000DB8
0x00,0x00085B
0x00,0x0002BF
0x00,0xFFFDB6
0x00,0xFFF8DB
0x01,0xFFF42D
0x01,0xFFEF8E
0x02,0xFFEADD
0x02,0xFFE69D
0x03,0xFFE1CE
0x03,0xFFDE77
0x04,0xFFDA33
0x05,0xFFD6A1
0x05,0xFFD2DB
0x05,0xFFCFB6
0x06,0xFFCCCD
0x06,0xFFCA28
0x06,0xFFC84B
0x05,0xFFC750
0x05,0xFFC5E8
0x04,0xFFC624
0x04,0xFFC68D
0x03,0xFFC7E4
0x03,0xFFC992
0x02,0xFFCC0C
0x02,0xFFCEF7
0x02,0xFFD2B9
0x01,0xFFD6D7
0x01,0xFFDB5E
0x01,0xFFE0AF
0x01,0xFFE5F8
0x01,0xFFEC12
0x02,0xFFF23D
0x02,0xFFF8A3
0x03,0xFFFF66
0x03,0x00064D
0x03,0x000C83
0x04,0x001372
0x04,0x001974
0x04,0x001F42
0x04,0x0025A8
0x04,0x002A91
0x04,0x002FE5
0x04,0x00347F
0x04,0x003902
0x04,0x003D4A
0x03,0x004170
0x03,0x0044C0
0x02,0x0048E6
0x02,0x004B80
0x02,0x004F6C
0x02,0x00520F
0x01,0x0055AF
0x01,0x005829
0x01,0x005BA2
0x01,0x005E9D
0x01,0x0061B3
0x01,0x00650A
0x00,0x006861
0x00,0x006BE7
0x00,0x006F82
0x00,0x007360
0x00,0x00779F
0x00,0x007B9B
0x00,0x0080B2
0xFF,0x0084C4
0xFF,0x008A51
0xFF,0x008E47
0xFE,0x0093AF
0xFE,0x0097ED
0xFE,0x009C9A
0xFE,0x00A0D0
0xFD,0x00A4D8
0xFD,0x00A894
0xFD,0x00AB93
0xFD,0x00AF24
0xFD,0x00B1A1
0xFD,0x00B466
0xFE,0x00B6C2
0xFE,0x00B86A
0xFE,0x00B9DD
0xFF,0x00BA7C
0xFF,0x00BB0A
0x00,0x00BA88
0x01,0x00B94B
0x01,0x00B7BD
0x02,0x00B4F4
0x02,0x00B1DB
0x03,0x00AE17
0x04,0x00AA43
0x04,0x00A577
0x05,0x00A0A6
0x05,0x009B60
0x06,0x0095D3
0x06,0x008FB7
0x06,0x008979
0x06,0x0082D8
0x06,0x007BB5
0x06,0x0074EE
0x06,0x006D22
0x05,0x00654E
0x05,0x005D12
0x04,0x005514
0x04,0x004BEB
0x03,0x00437A
0x03,0x003A37
0x02,0x00314E
0x02,0x002815
0x01,0x001F22
0x00,0x001710
0x00,0x000E2F
0x00,0x000653
0xFF,0xFFFE53
0xFF,0xFFF744
0xFE,0xFFF008
0xFE,0xFFE9C8
0xFE,0xFFE3D4
0xFE,0xFFDE33
0xFE,0xFFDA1A
0xFD,0xFFD5C8
0xFD,0xFFD2BD
0xFD,0xFFCFF6
0xFD,0xFFCE2E
0xFE,0xFFCD2B
0xFE,0xFFCCE9
0xFE,0xFFCC3D
0xFE,0xFFCDE4
0xFE,0xFFCEB5
0xFF,0xFFD117
0xFF,0xFFD3A4
0x00,0xFFD721
0x00,0xFFDAFD
0x01,0xFFDEEB
0x01,0xFFE3C8
0x02,0xFFE891
0x02,0xFFEDCC
0x03,0xFFF2A1
0x03,0xFFF75E
0x03,0xFFFC53
0x03,0x0000ED
0x03,0x00053A
0x03,0x000960
0x03,0x000CD5
0x02,0x001013
0x02,0x00135A
0x01,0x0015E0
0x01,0x0018A5
0x00,0x001AD5
0xFF,0x001CC9
0xFF,0x001E51
0xFF,0x001FFB
0xFE,0x002108
0xFE,0x00222F
0xFE,0x00231A
0xFF,0x0023D8
0xFF,0x0024B1
0x00,0x0024FA
0x00,0x00256C
0x01,0x0025B0
0x02,0x0025B0
0x03,0x002631
0x03,0x00255E
0x04,0x002613
0x05,0x0024AD
0x05,0x0024B5
0x06,0x00232C
0x06,0x00229F
0x06,0x0020CB
0x05,0x001ED9
