data1,data2
0x02,0xFC518C
0x03,0xFC5449
0x03,0xFC583D
0x03,0xFC5DA4
0x03,0xFC652E
0x03,0xFC6E45
0x03,0xFC7984
0x03,0xFC869C
0x03,0xFC958D
0x03,0xFCA61F
0x03,0xFCB8AA
0x03,0xFCCC92
0x03,0xFCE1DD
0x02,0xFCF898
0x02,0xFD1016
0x02,0xFD28D8
0x01,0xFD4183
0x01,0xFD5B91
0x01,0xFD7573
0x00,0xFD8F8C
0x00,0xFDA9BC
0x00,0xFDC39E
0x00,0xFDDDCC
0xFF,0xFDF7A8
0x00,0xFE11B6
0x00,0xFE2BA0
0x00,0xFE4574
0x01,0xFE5F86
0x01,0xFE799B
0x02,0xFE93B3
0x03,0xFEAE25
0x04,0xFEC90C
0x05,0xFEE3BD
0x06,0xFEFF02
0x07,0xFF1A2A
0x08,0xFF3565
0x08,0xFF5141
0x09,0xFF6CCB
0x09,0xFF8860
0x0A,0xFFA3D2
0x0A,0xFFBEAD
0x09,0xFFD98A
0x09,0xFFF457
0x09,0x000F14
0x08,0x0028EA
0x08,0x0042FA
0x07,0x005CAE
0x06,0x007669
0x05,0x009007
0x05,0x00AA53
0x04,0x00C4AA
0x03,0x00DF18
0x03,0x00FA16
0x02,0x0115A5
0x02,0x0131FC
0x02,0x014E6E
0x02,0x016BA2
0x02,0x0188AD
0x02,0x01A67D
0x02,0x01C40C
0x02,0x01E1A0
0x02,0x01FEF1
0x02,0x021B80
0x02,0x023766
0x02,0x0252E0
0x02,0x026CE8
0x01,0x02856C
0x01,0x029CB8
0x00,0x02B308
0xFF,0x02C7BD
0xFF,0x02DA86
0xFE,0x02EC11
0xFD,0x02FC22
0xFC,0x030B11
0xFC,0x031834
0xFB,0x0324D9
0xFA,0x032F47
0xFA,0x033931
0xF9,0x0341C2
0xF9,0x034981
0xF9,0x035010
0xF9,0x03553B
0xF9,0x0359A4
0xF9,0x035CC1
0xF9,0x035EAB
0xF9,0x035F91
0xFA,0x035EDF
0xFA,0x035CFB
0xFA,0x03597D
0xFB,0x035496
0xFC,0x034E32
0xFC,0x034606
0xFD,0x033C6A
0xFE,0x03310D
0xFE,0x032466
0xFF,0x031664
0x00,0x0306FF
0x01,0x02F67C
0x02,0x02E49E
0x03,0x02D21B
0x03,0x02BEDE
0x04,0x02AAC8
0x04,0x02958F
0x05,0x0280B8
0x05,0x026B06
0x06,0x0254FE
0x06,0x023EE0
0x05,0x0228CB
0x05,0x02128D
0x05,0x01FC65
0x04,0x01E689
0x04,0x01D02C
0x03,0x01BA81
0x02,0x01A49D
0x01,0x018ECB
0x00,0x017967
0x00,0x0163EC
0xFF,0x014E5A
0xFE,0x0138BA
0xFD,0x012309
0xFD,0x010D47
0xFC,0x00F6E0
0xFC,0x00E007
0xFB,0x00C852
0xFB,0x00B01F
0xFB,0x0096A2
0xFB,0x007C79
0xFB,0x0060F4
0xFB,0x004417
0xFB,0x0025A2
0xFB,0x00069D
0xFC,0xFFE5F8
0xFC,0xFFC4B5
0xFC,0xFFA1F2
0xFD,0xFF7EF1
0xFD,0xFF5AF5
0xFE,0xFF3719
0xFE,0xFF12A0
0xFF,0xFEEEB0
0xFF,0xFECAC6
0x00,0xFEA7CB
0x00,0xFE85A9
0x01,0xFE64B0
0x01,0xFE447D
0x01,0xFE25DC
0x02,0xFE0867
0x02,0xFDEC7F
0x02,0xFDD194
0x02,0xFDB82A
0x02,0xFD9FAA
0x02,0xFD881E
0x01,0xFD7208
0x01,0xFD5C2E
0x01,0xFD476F
0x01,0xFD335B
0x01,0xFD1FBF
0x01,0xFD0D53
0x01,0xFCFBB3
0x01,0xFCEAAC
0x01,0xFCDB39
0x01,0xFCCD06
0x01,0xFCBFFB
0x02,0xFCB4EC
0x02,0xFCAB7B
0x03,0xFCA460
0x03,0xFC9F64
0x03,0xFC9CCE
0x03,0xFC9CCC
0x03,0xFC9F18
0x03,0xFCA460
0x03,0xFCABF1
0x03,0xFCB5F3
0x02,0xFCC25C
0x02,0xFCD137
0x01,0xFCE1A1
0x00,0xFCF440
0x00,0xFD0844
0xFF,0xFD1E2E
0xFF,0xFD34B0
0xFE,0xFD4CBD
0xFE,0xFD658D
0xFE,0xFD7ECB
0xFE,0xFD98CB
0xFE,0xFDB313
0xFE,0xFDCDF0
0xFE,0xFDE8CD
0xFF,0xFE036A
0xFF,0xFE1E9B
0x00,0xFE3966
0x00,0xFE53F1
0x01,0xFE6E91
0x01,0xFE8837
0x02,0xFEA17B
0x02,0xFEBA5E
0x03,0xFED215
0x03,0xFEE957
0x03,0xFEFFB3
0x03,0xFF153F
0x03,0xFF2993
0x03,0xFF3DB9
0x03,0xFF512B
0x03,0xFF6349
0x02,0xFF75C4
0x02,0xFF8836
0x02,0xFF99A4
0x02,0xFFAC44
0x01,0xFFBF42
0x01,0xFFD2D9
0x00,0xFFE74C
0x00,0xFFFD36
0xFF,0x001445
0xFF,0x002D6A
0xFE,0x0047A0
0xFD,0x006360
0xFC,0x0080CA
0xFC,0x00A009
0xFB,0x00C023
0xFB,0x00E211
0xFA,0x0104B4
0xFA,0x01288A
0xFA,0x014D43
0xFA,0x017242
0xFA,0x019816
0xFA,0x01BD82
0xFA,0x01E317
0xFB,0x0208F1
0xFB,0x022E2D
0xFC,0x0252FC
0xFC,0x027789
0xFD,0x029AEC
0xFD,0x02BDCD
0xFE,0x02E05E
0xFE,0x03016D
0xFE,0x03227A
0xFF,0x0341F0
0xFF,0x03610F
0xFF,0x037F5D
0xFF,0x039BC6
0xFF,0x03B7EE
0xFF,0x03D329
0xFF,0x03ED26
0xFF,0x0406D3
0xFF,0x041F22
0xFE,0x043691
0xFE,0x044DA6
0xFE,0x0462B6
0xFE,0x047784
0xFE,0x048B44
0xFE,0x049D65
0xFE,0x04AE41
0xFE,0x04BDF5
0xFE,0x04CBCB
0xFE,0x04D813
0xFE,0x04E213
0xFD,0x04E9F9
0xFD,0x04F007
0xFD,0x04F335
0xFD,0x04F403
0xFC,0x04F31D
0xFC,0x04EFBB
0xFC,0x04E9DD
0xFB,0x04E1EB
0xFB,0x04D809
0xFB,0x04CD0A
0xFB,0x04BFFD
0xFB,0x04B211
0xFB,0x04A389
0xFB,0x0493EF
0xFB,0x04847C
0xFB,0x047405
0xFB,0x046405
0xFB,0x045411
0xFB,0x0443C7
0xFB,0x0433B4
0xFB,0x04240F
0xFB,0x0412F6
0xFB,0x0402AF
0xFB,0x03F1A4
0xFC,0x03DEF9
0xFC,0x03CC75
0xFC,0x03B830
0xFC,0x03A2AF
0xFC,0x038C14
0xFC,0x037390
0xFD,0x0358FF
0xFD,0x033D9D
0xFD,0x031FEC
0xFD,0x030163
0xFC,0x02E0BC
0xFC,0x02BF0E
0xFC,0x029C7A
0xFC,0x0278C8
0xFB,0x025429
0xFB,0x022F50
0xFA,0x020986
0xF9,0x01E400
0xF9,0x01BE0C
0xF8,0x019808
0xF8,0x017238
0xF7,0x014C48
0xF7,0x012725
0xF7,0x010262
0xF7,0x00DD7D
0xF7,0x00B9A1
0xF7,0x00961B
0xF8,0x00730A
0xF8,0x005124
0xF9,0x002FE1
0xFA,0x000F06
0xFB,0xFFEF42
0xFC,0xFFD008
0xFD,0xFFB1E4
0xFE,0xFF9473
0xFF,0xFF778C
0x00,0xFF5BD2
0x01,0xFF409A
0x01,0xFF25CD
0x02,0xFF0B9D
0x03,0xFEF22E
0x03,0xFED8FC
0x04,0xFEC062
0x04,0xFEA7C7
0x04,0xFE8FF7
0x04,0xFE7803
0x04,0xFE609D
0x04,0xFE4960
0x04,0xFE3211
0x04,0xFE1B82
0x03,0xFE054A
0x03,0xFDEF62
0x03,0xFDDA16
0x03,0xFDC548
0x02,0xFDB0AF
0x02,0xFD9CCB
0x02,0xFD898E
0x01,0xFD76BD
0x01,0xFD64EB
0x00,0xFD534F
0x00,0xFD42E1
0xFF,0xFD32C4
0xFF,0xFD2371
0xFF,0xFD14EC
0xFE,0xFD0753
0xFE,0xFCFA7A
0xFE,0xFCEE58
0xFD,0xFCE347
0xFD,0xFCD95B
0xFD,0xFCD07E
0xFD,0xFCC811
0xFE,0xFCC110
0xFE,0xFCBB22
0xFE,0xFCB5DB
0xFF,0xFCB22F
0x00,0xFCAF4A
0x00,0xFCAD97
0x01,0xFCACCC
0x02,0xFCACF4
0x02,0xFCAE70
0x03,0xFCB01F
0x04,0xFCB3B3
0x04,0xFCB821
0x05,0xFCBD51
0x05,0xFCC3A7
0x05,0xFCCA96
0x06,0xFCD32A
0x06,0xFCDC4E
0x06,0xFCE6F8
0x06,0xFCF294
0x05,0xFCFF45
0x05,0xFD0CF0
0x05,0xFD1BA1
0x05,0xFD2B93
0x04,0xFD3BEC
0x04,0xFD4D85
0x04,0xFD5F9F
0x04,0xFD7280
0x03,0xFD8608
0x03,0xFD99F8
0x03,0xFDAE5B
0x03,0xFDC356
0x03,0xFDD873
0x02,0xFDEE17
0x02,0xFE0463
0x02,0xFE1AEA
0x02,0xFE3265
0x02,0xFE4A0F
0x02,0xFE62BC
0x02,0xFE7C9C
0x02,0xFE974C
0x03,0xFEB24B
0x03,0xFECED8
0x04,0xFEEC0F
0x04,0xFF0A76
0x05,0xFF299B
0x06,0xFF494B
0x06,0xFF6977
0x07,0xFF8A02
0x08,0xFFAAA5
0x08,0xFFCB6C
0x09,0xFFEB8A
0x09,0x000AF6
0x09,0x0029BE
0x09,0x0046C4
0x09,0x006322
0x08,0x007D76
0x07,0x009605
0x06,0x00ACB6
0x05,0x00C195
0x04,0x00D4A2
0x02,0x00E4BA
0x01,0x00F403
0xFF,0x00FFEF
0xFD,0x010A7A
0xFC,0x0112AC
0xFA,0x0118AC
0xF9,0x011CF3
0xF8,0x011F6F
0xF7,0x012086
0xF6,0x012026
0xF6,0x011E34
0xF6,0x011B4B
0xF6,0x011729
0xF6,0x011208
0xF7,0x010BFC
0xF8,0x0105C7
0xF9,0x00FE92
0xFA,0x00F733
0xFB,0x00EEE8
0xFD,0x00E6AE
0xFE,0x00DE3C
0x00,0x00D595
0x01,0x00CD14
0x02,0x00C45E
0x04,0x00BC1F
0x05,0x00B35D
0x06,0x00AB1E
0x06,0x00A2DA
0x07,0x009ACE
0x08,0x009334
0x08,0x008B60
0x08,0x008415
0x08,0x007CA0
0x08,0x00755E
0x07,0x006DB1
0x07,0x0065E9
0x06,0x005D9C
0x05,0x005524
0x04,0x004BD7
0x04,0x0041DF
0x03,0x003716
0x02,0x002B5E
0x01,0x001EBB
0x00,0x0010F6
0xFF,0x0001E8
0xFE,0xFFF1D0
0xFE,0xFFE0E5
0xFE,0xFFCE5F
0xFD,0xFFBB6A
0xFD,0xFFA7A2
0xFE,0xFF92B5
0xFE,0xFF7D6B
0xFE,0xFF67E2
0xFF,0xFF5165
0xFF,0xFF3B17
0xFF,0xFF246A
0x00,0xFF0DB9
0x00,0xFEF6E0
0x01,0xFEE009
0x01,0xFEC9A1
0x01,0xFEB318
0x01,0xFE9C59
0x01,0xFE85FB
0x01,0xFE6F82
0x01,0xFE592A
0x01,0xFE42CE
0x01,0xFE2BF5
0x00,0xFE1550
0x00,0xFDFF12
0x00,0xFDE875
0x00,0xFDD25F
0x00,0xFDBC20
0x00,0xFDA5F8
0x01,0xFD9087
0x01,0xFD7A78
0x01,0xFD65A4
0x01,0xFD5052
0x02,0xFD3B89
0x02,0xFD273F
0x02,0xFD12A8
0x02,0xFCFEBE
0x02,0xFCEACC
0x02,0xFCD737
0x02,0xFCC36B
0x02,0xFCB02B
0x02,0xFC9CEE
0x02,0xFC8A29
0x01,0xFC782D
0x01,0xFC6645
0x00,0xFC560F
0x00,0xFC4675
0x00,0xFC38B7
0xFF,0xFC2CE2
0xFF,0xFC2334
0xFF,0xFC1C4B
0xFE,0xFC1809
0xFE,0xFC171A
0xFE,0xFC1968
0xFE,0xFC1EDF
0xFF,0xFC287F
0xFF,0xFC35F5
0xFF,0xFC46C8
0x00,0xFC5B42
0x00,0xFC72D8
0x00,0xFC8DE9
0x01,0xFCAB12
0x01,0xFCCAFA
0x02,0xFCED29
0x02,0xFD1058
0x02,0xFD3527
0x03,0xFD5A64
0x03,0xFD7FD6
0x03,0xFDA55E
0x03,0xFDC9FC
0x03,0xFDEEBF
0x02,0xFE120B
0x02,0xFE34AD
0x02,0xFE563D
0x01,0xFE765D
0x01,0xFE95D3
0x01,0xFEB3C7
0x00,0xFED141
0x00,0xFEEDB7
0x00,0xFF095D
0x00,0xFF24A0
0x00,0xFF3F6D
0x00,0xFF5A68
0x00,0xFF7545
0x01,0xFF90CD
0x01,0xFFAC9F
0x01,0xFFC950
0x02,0xFFE6C9
0x02,0x000534
0x03,0x00250A
0x03,0x004578
0x04,0x0067E5
0x04,0x008AEA
0x04,0x00AF59
0x03,0x00D4CA
0x03,0x00FB09
0x02,0x012262
0x01,0x0149F4
0x00,0x01725C
0xFF,0x019AA3
0xFE,0x01C34C
0xFC,0x01EC10
0xFB,0x021477
0xFA,0x023C69
0xF9,0x02643D
0xF8,0x028B79
0xF8,0x02B29A
0xF8,0x02D90C
0xF8,0x02FFC1
0xF8,0x03257D
0xF9,0x034B1B
0xFA,0x03707A
0xFB,0x039553
0xFC,0x03BA83
0xFD,0x03DF32
0xFE,0x04048D
0x00,0x0429E1
0x01,0x044F40
0x01,0x047451
0x02,0x049A43
0x02,0x04BF79
0x02,0x04E4AA
0x02,0x050949
0x01,0x052DC9
0x01,0x0550B3
0x00,0x0573AC
0xFF,0x0594CF
0xFD,0x05B4E3
0xFC,0x05D319
0xFB,0x05EFFE
0xFA,0x060BAA
0xF9,0x062558
0xF9,0x063D1C
0xF9,0x0653A0
0xF8,0x06684F
0xF9,0x067B4A
0xF9,0x068C94
0xFA,0x069CA4
0xFA,0x06ABB1
0xFB,0x06B98D
0xFD,0x06C690
0xFE,0x06D252
0xFF,0x06DD5F
0x00,0x06E7FB
0x01,0x06F1A3
0x02,0x06FA9C
0x02,0x0702BA
0x03,0x0709E5
0x03,0x07105E
0x03,0x0715A9
0x03,0x0719B5
0x03,0x071C34
0x03,0x071D11
0x02,0x071C4E
0x02,0x0719CD
0x01,0x0714C6
0x01,0x070DFC
0x00,0x0704DA
0x00,0x06F98B
0xFF,0x06EBF3
0xFF,0x06DC5E
0xFE,0x06CA5E
0xFE,0x06B631
0xFE,0x06A08A
0xFE,0x0688B4
0xFE,0x066FC1
0xFE,0x06554C
0xFF,0x0639D5
0xFF,0x061D70
0xFF,0x05FFE2
0x00,0x05E1FE
0x00,0x05C35A
0x01,0x05A471
0x01,0x05848F
0x02,0x05640C
0x02,0x0542F5
0x02,0x0520BC
0x02,0x04FE36
0x03,0x04D9D7
0x03,0x04B441
0x02,0x048D56
0x02,0x0464A0
0x02,0x043A6D
0x02,0x040EF4
0x01,0x03E1EE
0x01,0x03B36C
0x00,0x0383C4
0x00,0x03535B
0xFF,0x032244
0xFF,0x02F0E8
0xFE,0x02BFA9
0xFE,0x028F0A
0xFE,0x025F10
0xFE,0x02309D
0xFD,0x0203DA
0xFD,0x01D826
0xFD,0x01AEED
0xFD,0x01879C
0xFD,0x016236
0xFD,0x013EB6
0xFD,0x011CFB
0xFD,0x00FC92
0xFD,0x00DD4F
0xFD,0x00BEAC
0xFD,0x00A009
0xFD,0x0081D5
0xFC,0x006312
0xFC,0x004380
0xFC,0x0022C3
0xFC,0x0000F7
0xFC,0xFFDDEE
0xFB,0xFFB97E
0xFB,0xFF939C
0xFB,0xFF6D67
0xFA,0xFF4696
0xFA,0xFF1F59
0xFA,0xFEF842
0xFA,0xFED1BF
0xFA,0xFEACD2
0xFA,0xFE88EE
0xF9,0xFE6720
0xF9,0xFE479E
0xF9,0xFE2A29
0xF9,0xFE0F5C
0xFA,0xFDF6F9
0xFA,0xFDE061
0xFA,0xFDCC5F
0xFA,0xFDBA95
0xFB,0xFDA976
0xFB,0xFD9A3A
0xFB,0xFD8B94
0xFC,0xFD7CA7
0xFC,0xFD6E4A
0xFD,0xFD5EE1
0xFE,0xFD4E30
0xFE,0xFD3D61
0xFF,0xFD2A9E
0xFF,0xFD165E
0x00,0xFD01AB
0x01,0xFCEAAC
0x01,0xFCD38F
0x02,0xFCBB30
0x03,0xFCA25F
0x03,0xFC89CD
0x04,0xFC7130
0x05,0xFC58E8
0x05,0xFC4259
0x06,0xFC2C2B
0x06,0xFC18C5
0x06,0xFC0687
0x07,0xFBF5D8
0x07,0xFBE80E
0x07,0xFBDBF4
0x07,0xFBD235
0x07,0xFBC9FC
0x06,0xFBC34A
0x06,0xFBBE93
0x05,0xFBBB66
0x05,0xFBB91F
0x04,0xFBB756
0x03,0xFBB622
0x02,0xFBB5CE
0x01,0xFBB572
0x00,0xFBB58C
0xFF,0xFBB5DA
0xFE,0xFBB65D
0xFD,0xFBB6D5
0xFD,0xFBB7F6
0xFC,0xFBB903
0xFC,0xFBBAD1
0xFC,0xFBBD5E
0xFC,0xFBC091
0xFC,0xFBC471
0xFD,0xFBC9CA
0xFD,0xFBD053
0xFE,0xFBD7E8
0xFF,0xFBE115
0xFF,0xFBEB5A
0x00,0xFBF6BB
0x01,0xFC038E
0x01,0xFC1186
0x01,0xFC203F
0x01,0xFC3043
0x01,0xFC40D6
0x01,0xFC51F9
0x01,0xFC638E
0x00,0xFC75F5
0x00,0xFC8855
0xFF,0xFC9B68
0xFF,0xFCAE76
0xFE,0xFCC203
0xFE,0xFCD5B7
0xFE,0xFCE965
0xFD,0xFCFDD9
0xFD,0xFD126A
0xFD,0xFD27DE
0xFE,0xFD3D3B
0xFE,0xFD534B
0xFE,0xFD6A48
0xFF,0xFD81A2
0x00,0xFD9927
0x00,0xFDB190
0x01,0xFDC94E
0x02,0xFDE1FA
0x02,0xFDFA67
0x03,0xFE1293
0x03,0xFE2B7A
0x03,0xFE4388
0x03,0xFE5B74
0x03,0xFE72FC
0x03,0xFE8A01
0x02,0xFEA0D0
0x02,0xFEB6FE
0x01,0xFECC98
0x00,0xFEE2AC
0xFF,0xFEF787
0xFF,0xFF0C5E
0xFE,0xFF2123
0xFD,0xFF357D
0xFD,0xFF49DA
0xFC,0xFF5DF4
0xFC,0xFF715F
0xFC,0xFF84FF
0xFB,0xFF97CA
0xFB,0xFFAA83
0xFB,0xFFBC73
0xFB,0xFFCDAE
0xFB,0xFFDE00
0xFB,0xFFED4A
0xFB,0xFFFB56
0xFB,0x00083D
0xFB,0x0012E1
0xFB,0x001C9F
0xFB,0x002441
0xFB,0x0029DD
0xFB,0x002DCC
0xFB,0x002FDB
0xFA,0x002F90
0xFA,0x002CFA
0xFA,0x0028A5
0xF9,0x0021F7
0xF9,0x0019B2
0xF8,0x000EB9
0xF8,0x00033E
0xF8,0xFFF4DF
0xF7,0xFFE5F4
0xF7,0xFFD5EC
0xF7,0xFFC457
0xF7,0xFFB27B
0xF7,0xFFA02E
0xF7,0xFF8E50
0xF7,0xFF7CA3
0xF8,0xFF6B47
0xF8,0xFF5B39
0xF9,0xFF4C48
0xF9,0xFF3E22
0xFA,0xFF31D6
0xFB,0xFF2785
0xFC,0xFF1E72
0xFD,0xFF1739
0xFE,0xFF1141
0xFF,0xFF0C7A
0x00,0xFF0947
0x01,0xFF06CA
0x02,0xFF0545
0x03,0xFF03FE
0x03,0xFF027E
0x04,0xFF01BD
0x05,0xFF0032
0x05,0xFEFDE3
0x05,0xFEFBCF
0x06,0xFEF8C0
0x06,0xFEF563
0x06,0xFEF153
0x06,0xFEECF8
0x06,0xFEE896
0x05,0xFEE47A
0x05,0xFEE070
0x05,0xFEDD49
0x05,0xFEDAB0
0x04,0xFED991
0x04,0xFED9A1
0x03,0xFEDAE0
0x03,0xFEDDFD
0x03,0xFEE28C
0x02,0xFEE819
0x02,0xFEEF73
0x02,0xFEF73D
0x01,0xFF0024
0x01,0xFF08F4
0x01,0xFF11D1
0x01,0xFF1A7A
0x00,0xFF22AC
0x00,0xFF2991
0x00,0xFF2F59
0x00,0xFF33CB
0xFF,0xFF3664
0xFF,0xFF380E
0xFF,0xFF3753
0xFF,0xFF357D
0xFF,0xFF327C
0xFF,0xFF2E38
0xFF,0xFF2961
0xFF,0xFF23FA
0xFF,0xFF1E3A
0x00,0xFF1943
0x00,0xFF1484
0x00,0xFF10F1
0x00,0xFF0ED4
0x01,0xFF0DCF
0x01,0xFF0E28
0x01,0xFF109E
0x02,0xFF14C8
0x02,0xFF1A7C
0x02,0xFF21C3
0x02,0xFF2A76
0x03,0xFF3462
0x03,0xFF3F5D
0x03,0xFF4AFF
0x03,0xFF575F
0x03,0xFF6428
0x02,0xFF713D
0x02,0xFF7E6C
0x02,0xFF8BDC
0x01,0xFF999C
0x01,0xFFA7AE
0x00,0xFFB5B4
0x00,0xFFC483
0xFF,0xFFD406
0xFF,0xFFE461
0xFE,0xFFF615
0xFE,0x0008C7
0xFE,0x001D6A
0xFD,0x0033B2
0xFD,0x004BC3
0xFD,0x006607
0xFD,0x008227
0xFD,0x00A05D
0xFD,0x00C033
0xFD,0x00E1C5
0xFD,0x0104D8
0xFD,0x01291F
0xFE,0x014E7C
0xFE,0x01742A
0xFE,0x019A8F
0xFE,0x01C103
0xFE,0x01E703
0xFE,0x020C79
0xFE,0x02315E
0xFE,0x02550E
0xFE,0x0277C5
0xFE,0x02994E
0xFE,0x02B8BC
0xFE,0x02D6AA
0xFE,0x02F313
0xFF,0x030DE5
0xFF,0x03276B
0xFF,0x033E98
0xFF,0x035484
0x00,0x0368FB
0x00,0x037B75
0x00,0x038C91
0x01,0x039C50
0x01,0x03AA7D
0x01,0x03B6FD
0x01,0x03C29B
0x02,0x03CC30
0x01,0x03D55A
0x01,0x03DCFB
0x01,0x03E34E
0x01,0x03E8ED
0x00,0x03ECC3
0x00,0x03EFE6
0xFF,0x03F1E2
0xFF,0x03F2EF
0xFE,0x03F34C
0xFE,0x03F37E
0xFD,0x03F285
0xFD,0x03F114
0xFD,0x03EF76
0xFD,0x03EDDC
0xFD,0x03EBC6
0xFD,0x03E95C
0xFD,0x03E764
0xFD,0x03E5A2
0xFE,0x03E37A
0xFE,0x03E253
0xFF,0x03E154
0xFF,0x03E014
0x00,0x03E002
0x00,0x03DFFE
0x00,0x03DF60
0x01,0x03E061
0x01,0x03E05D
0x00,0x03E069
0x00,0x03E103
0x00,0x03E061
0xFF,0x03DFE4
0xFF,0x03DF19
0xFE,0x03DD6C
0xFE,0x03DBCC
0xFD,0x03D895
0xFD,0x03D4E3
0xFC,0x03D091
0xFB,0x03CAB5
0xFB,0x03C48D
0xFB,0x03BD25
0xFA,0x03B491
0xFA,0x03ABB2
0xFA,0x03A194
0xFA,0x039638
0xFA,0x038A5C
0xFA,0x037DF4
0xFA,0x037064
0xFA,0x036246
0xFB,0x035373
0xFB,0x034428
0xFB,0x033450
0xFB,0x032438
0xFB,0x0313C7
0xFB,0x03031D
0xFB,0x02F240
0xFC,0x02E114
0xFC,0x02D015
0xFC,0x02BE50
0xFC,0x02ACBC
0xFC,0x029AC4
0xFC,0x02886D
0xFC,0x0275DF
0xFC,0x0262B4
0xFD,0x024F6A
0xFD,0x023B02
0xFD,0x02269B
0xFD,0x02110E
0xFD,0x01FB3A
0xFD,0x01E49F
0xFE,0x01CE1C
0xFE,0x01B6A3
0xFE,0x019F05
0xFE,0x0186D3
0xFF,0x016F37
0xFF,0x015737
0xFF,0x013F3B
0xFF,0x01271B
0x00,0x010FED
0x00,0x00F8B0
0x00,0x00E1FB
0x01,0x00CB8D
0x01,0x00B563
0x02,0x009F99
0x02,0x0089A7
0x03,0x007417
0x03,0x005DCD
0x04,0x0047D5
0x04,0x00310A
0x05,0x001A2F
0x05,0x00027F
0x05,0xFFEA0E
0x05,0xFFD14E
0x05,0xFFB80C
0x05,0xFF9E73
0x05,0xFF84B1
0x05,0xFF6B5F
0x04,0xFF5222
0x03,0xFF39E0
0x03,0xFF222A
0x02,0xFF0BC9
0x01,0xFEF725
0x00,0xFEE3DD
0xFF,0xFED27A
0xFE,0xFEC2E4
0xFE,0xFEB54C
0xFD,0xFEA95B
0xFC,0xFE9F5C
0xFC,0xFE966C
0xFC,0xFE8F1E
0xFC,0xFE88C0
0xFC,0xFE834E
0xFC,0xFE7E5D
0xFC,0xFE79C3
0xFD,0xFE752E
0xFD,0xFE70EA
0xFE,0xFE6C21
0xFE,0xFE6710
0xFF,0xFE61C9
0x00,0xFE5CC0
0x00,0xFE5774
0x01,0xFE51EB
0x02,0xFE4CE0
0x02,0xFE48B9
0x03,0xFE44C2
0x03,0xFE4271
0x04,0xFE413A
0x04,0xFE41BA
0x04,0xFE435C
0x04,0xFE4732
0x05,0xFE4CE4
0x05,0xFE5453
0x05,0xFE5D94
0x05,0xFE68BC
0x05,0xFE753A
0x05,0xFE835E
0x04,0xFE92EA
0x04,0xFEA32E
0x04,0xFEB3F1
0x04,0xFEC51E
0x04,0xFED68E
0x03,0xFEE7D3
0x03,0xFEF8D4
0x02,0xFF097D
0x02,0xFF1967
0x01,0xFF28C6
0x01,0xFF379F
0x00,0xFF45DE
0xFF,0xFF53AB
0xFE,0xFF60BD
0xFD,0xFF6DA8
0xFC,0xFF7A20
0xFB,0xFF86B7
0xFA,0xFF92AB
0xF8,0xFF9F0B
0xF7,0xFFAB5C
0xF7,0xFFB806
0xF6,0xFFC3F8
0xF5,0xFFD073
0xF5,0xFFDCCB
0xF4,0xFFE899
0xF4,0xFFF4B3
0xF4,0x000051
0xF4,0x000AA5
0xF5,0x0014D7
0xF5,0x001DE2
0xF6,0x002663
0xF7,0x002D72
0xF8,0x00338E
0xF9,0x003867
0xFB,0x003C45
0xFC,0x003EE8
0xFD,0x004019
0xFF,0x00409F
0x00,0x003F44
0x01,0x003D54
0x02,0x003A91
0x03,0x0036BF
0x04,0x0031F3
0x04,0x002BEF
0x05,0x002536
0x05,0x001D8E
0x06,0x00155C
0x06,0x000C4B
0x06,0x00023F
0x06,0xFFF71C
0x06,0xFFEB54
0x06,0xFFDEED
0x06,0xFFD21E
0x06,0xFFC48B
0x06,0xFFB6EB
0x06,0xFFA8E9
0x06,0xFF9AEB
0x06,0xFF8CEB
0x06,0xFF7FC2
0x05,0xFF72CB
0x05,0xFF668C
0x05,0xFF5B0D
0x05,0xFF50E9
0x04,0xFF4785
0x04,0xFF3F27
0x03,0xFF37B7
0x03,0xFF3171
0x02,0xFF2BB7
0x01,0xFF2658
0x01,0xFF221C
0x00,0xFF1DD3
0xFF,0xFF1967
0xFE,0xFF1533
0xFE,0xFF1068
0xFD,0xFF0B4B
0xFD,0xFF0555
0xFD,0xFEFE8C
0xFD,0xFEF686
0xFE,0xFEEDC7
0xFE,0xFEE34F
0xFF,0xFED87C
0x00,0xFECC1F
0x01,0xFEBE48
0x02,0xFEAFB9
0x03,0xFEA092
0x04,0xFE908E
0x05,0xFE7F9F
0x06,0xFE6E87
0x06,0xFE5C97
0x07,0xFE4A45
0x07,0xFE37A4
0x07,0xFE2514
0x07,0xFE1265
0x06,0xFDFF6C
0x06,0xFDEC8F
0x05,0xFDD952
0x03,0xFDC679
0x02,0xFDB33D
0x01,0xFDA01C
0xFF,0xFD8CFF
0xFE,0xFD79B4
0xFD,0xFD6745
0xFC,0xFD552D
0xFB,0xFD43B3
0xFA,0xFD32D9
0xFA,0xFD22AC
0xF9,0xFD13FC
0xF9,0xFD06B4
0xF9,0xFCFA54
0xF9,0xFCF040
0xFA,0xFCE78F
0xFA,0xFCE12B
0xFB,0xFCDD1E
0xFB,0xFCDB00
0xFC,0xFCDB4B
0xFD,0xFCDE19
0xFD,0xFCE2D6
0xFE,0xFCEA2C
0xFE,0xFCF35F
0xFE,0xFCFE3E
0xFF,0xFD0B67
0xFF,0xFD1959
0xFF,0xFD28ED
0xFF,0xFD3949
0xFF,0xFD4A2A
0xFF,0xFD5B85
0xFF,0xFD6CE7
